date,storage,outflow,type
2002-06-04,32.35,0.995,1
2002-06-05,32.272,0.995,1
2002-06-06,32.295,0.995,1
2002-06-07,32.295,0.995,1
2002-06-08,32.318,0.995,1
2002-06-09,32.34,0.995,1
2002-06-10,32.386,0.995,1
2002-06-11,32.408,0.995,1
2002-06-12,32.431,0.995,1
2002-06-13,32.431,0.995,1
2002-06-14,32.431,0.995,1
2002-06-15,32.386,0.995,1
2002-06-16,32.386,0.995,1
2002-06-17,32.386,0.995,1
2002-06-18,32.363,0.995,1
2002-06-19,32.318,0.995,1
2002-06-20,32.295,0.995,1
2002-06-21,32.25,0.995,1
2002-06-22,32.205,1.4,1
2002-06-23,32.091,1.956,1
2002-06-24,31.978,2.419,1
2002-06-25,31.865,2.905,1
2002-06-26,31.752,2.998,1
2002-06-27,31.548,3.866,1
2002-06-28,31.322,4.005,1
2002-06-29,31.095,4.005,1
2002-06-30,30.801,4.664,1
2002-07-01,30.53,5.0,1
2002-07-02,30.181,5.0,1
2002-07-03,29.796,5.0,1
2002-07-04,29.41,5.0,1
2002-07-05,29.025,5.0,1
2002-07-06,28.639,5.0,1
2002-07-07,28.254,5.0,1
2002-07-08,27.869,5.0,1
2002-07-09,27.483,5.0,1
2002-07-10,27.098,5.0,1
2002-07-11,26.712,5.0,1
2002-07-12,26.297,5.0,1
2002-07-13,25.853,5.0,1
2002-07-14,25.408,5.0,1
2002-07-15,24.993,5.0,1
2002-07-16,24.726,3.414,1
2002-07-17,24.527,2.998,1
2002-07-18,24.409,2.998,1
2002-07-19,24.291,2.998,1
2002-07-20,24.123,2.998,1
2002-07-21,23.971,2.998,1
2002-07-22,23.836,2.998,1
2002-07-23,23.718,2.998,1
2002-07-24,23.583,2.998,1
2002-07-25,23.448,2.998,1
2002-07-26,23.296,2.998,1
2002-07-27,23.161,2.998,1
2002-07-28,23.027,2.998,1
2002-07-29,22.875,2.998,1
2002-07-30,22.723,2.998,1
2002-07-31,22.571,2.998,1
2002-08-01,22.301,4.664,1
2002-08-02,21.981,5.0,1
2002-08-03,21.678,5.0,1
2002-08-04,21.374,5.0,1
2002-08-05,21.054,5.0,1
2002-08-06,20.716,5.0,1
2002-08-07,20.379,5.0,1
2002-08-08,20.042,5.0,1
2002-08-09,19.671,5.995,1
2002-08-10,19.221,5.995,1
2002-08-11,18.753,5.995,1
2002-08-12,18.286,5.995,1
2002-08-13,17.775,5.995,1
2002-08-14,17.286,5.995,1
2002-08-15,16.776,5.995,1
2002-08-16,16.265,5.995,1
2002-08-17,15.734,5.995,1
2002-08-18,15.231,5.995,1
2002-08-19,14.93,5.995,1
2002-08-20,14.639,5.995,1
2002-08-21,14.349,5.995,1
2002-08-22,14.071,5.995,1
2002-08-23,13.874,5.995,1
2002-08-24,13.607,4.132,1
2002-08-25,13.386,4.005,1
2002-08-26,13.177,4.005,1
2002-08-27,13.061,2.083,1
2002-08-28,12.945,2.002,1
2002-08-29,12.829,2.002,1
2002-08-30,12.702,2.002,1
2002-08-31,12.562,2.002,1
2002-09-01,12.423,2.002,1
2002-09-02,12.284,2.002,1
2002-09-03,12.156,2.002,1
2002-09-04,12.029,2.002,1
2002-09-05,11.901,2.002,1
2002-09-06,11.831,1.227,1
2002-09-07,11.772,0.995,1
2002-09-08,11.719,0.995,1
2002-09-09,11.652,0.995,1
2002-09-10,11.586,0.995,1
2002-09-11,11.519,0.995,1
2002-09-12,11.453,0.995,1
2002-09-13,11.386,0.995,1
2002-09-14,11.32,0.995,1
2002-09-15,11.254,0.995,1
2002-09-16,11.187,0.995,1
2002-09-17,11.121,0.995,1
2002-09-18,11.054,0.995,1
2002-09-19,10.988,0.995,1
2002-09-20,10.935,0.995,1
2002-09-21,10.855,0.995,1
2002-09-22,10.789,0.995,1
2002-09-23,10.789,0.995,1
2002-09-24,10.735,0.995,1
2002-09-25,10.656,0.995,1
2002-09-26,10.589,0.995,1
2002-09-27,10.523,0.995,1
2002-09-28,10.443,0.995,1
2002-09-29,10.364,0.995,1
2002-09-30,10.297,0.995,1
2002-10-01,10.542,0.995,1
2002-10-02,10.499,0.995,1
2002-10-03,10.446,0.995,1
2002-10-04,10.393,0.995,1
2002-10-05,10.329,0.995,1
2002-10-06,10.265,0.995,1
2002-10-07,10.191,0.995,1
2002-10-08,10.138,0.995,1
2002-10-09,10.138,0.995,1
2002-10-10,10.085,0.995,1
2002-10-11,10.021,0.995,1
2002-10-12,9.968,0.995,1
2002-10-13,9.914,0.995,1
2002-10-14,9.861,0.995,1
2002-10-15,9.787,0.995,1
2002-10-16,9.734,0.995,1
2002-10-17,9.681,0.995,1
2002-10-18,9.628,0.995,1
2002-10-19,9.564,0.995,1
2002-10-20,9.5,0.995,1
2002-10-21,9.426,0.995,1
2002-10-22,9.394,0.995,1
2002-10-23,9.33,0.995,1
2002-10-24,9.266,0.995,1
2002-10-25,9.202,0.995,1
2002-10-26,9.139,0.995,1
2002-10-27,9.087,0.995,1
2002-10-28,9.046,0.995,1
2002-10-29,8.997,0.995,1
2002-10-30,8.939,0.995,1
2002-10-31,8.89,0.995,1
2002-11-01,8.841,0.995,1
2002-11-02,8.8,0.995,1
2002-11-03,8.759,0.995,1
2002-11-04,8.718,0.995,1
2002-11-05,8.669,0.995,1
2002-11-06,8.62,0.995,1
2002-11-07,8.579,0.995,1
2002-11-08,8.521,0.995,1
2002-11-09,8.464,0.995,1
2002-11-10,8.398,0.995,1
2002-11-11,8.341,0.995,1
2002-11-12,8.283,0.995,1
2002-11-13,8.226,0.995,1
2002-11-14,8.169,0.995,1
2002-11-15,8.111,0.995,1
2002-11-16,8.07,0.995,1
2002-11-17,8.062,0.995,1
2002-11-18,8.062,0.995,1
2002-11-19,8.046,0.995,1
2002-11-20,8.021,0.995,1
2002-11-21,8.054,0.995,1
2002-11-22,8.103,0.995,1
2002-11-23,8.144,0.995,1
2002-11-24,8.193,0.995,1
2002-11-25,8.234,0.995,1
2002-11-26,8.349,0.995,1
2002-11-27,8.513,0.995,1
2002-11-28,8.677,0.995,1
2002-11-29,8.759,0.995,1
2002-11-30,8.833,0.995,1
2002-12-01,8.807,0.995,1
2002-12-02,9.087,0.995,1
2002-12-03,9.309,0.995,1
2002-12-04,9.479,0.995,1
2002-12-05,9.628,0.995,1
2002-12-06,9.766,0.995,1
2002-12-07,9.904,0.995,1
2002-12-08,10.031,0.995,1
2002-12-09,10.148,0.995,1
2002-12-10,10.233,0.995,1
2002-12-11,10.35,0.995,1
2002-12-12,10.478,0.995,1
2002-12-13,10.637,0.995,1
2002-12-14,10.818,0.995,1
2002-12-15,11.105,0.995,1
2002-12-16,11.392,0.995,1
2002-12-17,11.626,0.995,1
2002-12-18,12.008,0.995,1
2002-12-19,13.247,0.995,1
2002-12-20,14.57,0.995,1
2002-12-21,15.827,0.995,1
2002-12-22,16.865,0.995,1
2002-12-23,17.665,0.995,1
2002-12-24,18.43,0.995,1
2002-12-25,19.111,0.995,1
2002-12-26,19.721,0.995,1
2002-12-27,20.349,0.995,1
2002-12-28,21.543,0.995,1
2002-12-29,22.615,0.995,1
2002-12-30,23.384,0.995,1
2002-12-31,24.477,0.995,1
2003-01-01,25.052,0.995,1
2003-01-02,25.503,0.995,1
2003-01-03,26.357,0.995,1
2003-01-04,26.997,0.995,1
2003-01-05,27.471,0.995,1
2003-01-06,28.373,0.995,1
2003-01-07,29.155,0.995,1
2003-01-08,29.985,0.995,1
2003-01-09,31.023,0.995,1
2003-01-10,32.137,0.995,1
2003-01-11,32.897,1.956,1
2003-01-12,33.63,2.002,1
2003-01-13,34.228,2.002,1
2003-01-14,34.744,2.905,1
2003-01-15,35.124,3.958,1
2003-01-16,35.369,4.005,1
2003-01-17,35.64,4.005,1
2003-01-18,35.885,4.711,1
2003-01-19,36.211,5.0,1
2003-01-20,36.971,5.0,1
2003-01-21,37.512,5.0,1
2003-01-22,38.497,5.0,1
2003-01-23,39.421,5.0,1
2003-01-24,40.251,5.0,1
2003-01-25,40.689,7.627,1
2003-01-26,40.99,7.998,1
2003-01-27,41.206,7.998,1
2003-01-28,41.452,7.998,1
2003-01-29,41.698,7.998,1
2003-01-30,41.913,7.998,1
2003-01-31,42.006,7.998,1
2003-02-01,42.129,7.998,1
2003-02-02,42.19,7.998,1
2003-02-03,42.221,7.998,1
2003-02-04,42.252,7.998,1
2003-02-05,42.283,7.998,1
2003-02-06,42.344,7.998,1
2003-02-07,42.406,7.998,1
2003-02-08,42.375,7.998,1
2003-02-09,42.375,7.998,1
2003-02-10,42.375,7.998,1
2003-02-11,42.313,7.998,1
2003-02-12,42.252,7.998,1
2003-02-13,42.19,7.998,1
2003-02-14,42.129,7.998,1
2003-02-15,42.037,7.998,1
2003-02-16,41.913,7.998,1
2003-02-17,41.76,7.998,1
2003-02-18,41.606,7.998,1
2003-02-19,41.39,7.998,1
2003-02-20,41.298,7.998,1
2003-02-21,41.236,7.998,1
2003-02-22,41.236,7.998,1
2003-02-23,41.082,7.998,1
2003-02-24,40.929,7.998,1
2003-02-25,41.267,7.998,1
2003-02-26,48.672,34.398,1
2003-02-27,49.401,50.0,1
2003-02-28,49.054,50.0,1
2003-03-01,47.699,50.0,1
2003-03-02,45.929,50.0,1
2003-03-03,44.068,50.0,1
2003-03-04,42.837,40.405,1
2003-03-05,42.129,30.405,1
2003-03-06,41.39,30.0,1
2003-03-07,40.59,30.0,1
2003-03-08,40.682,20.405,1
2003-03-09,40.375,20.0,1
2003-03-10,39.605,20.0,1
2003-03-11,39.728,10.405,1
2003-03-12,39.821,10.0,1
2003-03-13,40.067,8.079,1
2003-03-14,40.221,7.998,1
2003-03-15,40.375,7.998,1
2003-03-16,40.528,7.998,1
2003-03-17,40.652,7.998,1
2003-03-18,40.682,7.998,1
2003-03-19,40.682,7.998,1
2003-03-20,40.652,7.998,1
2003-03-21,40.805,5.116,1
2003-03-22,40.959,5.0,1
2003-03-23,41.052,5.0,1
2003-03-24,41.113,5.0,1
2003-03-25,41.206,5.0,1
2003-03-26,41.267,5.0,1
2003-03-27,41.359,5.0,1
2003-03-28,41.883,5.0,1
2003-03-29,42.467,5.0,1
2003-03-30,42.837,4.792,1
2003-03-31,43.36,5.0,1
2003-04-01,44.098,5.0,1
2003-04-02,44.622,5.0,1
2003-04-03,44.991,5.0,1
2003-04-04,45.547,3.576,1
2003-04-05,46.102,2.998,1
2003-04-06,46.623,2.998,1
2003-04-07,47.005,2.998,1
2003-04-08,47.352,2.998,1
2003-04-09,47.595,2.998,1
2003-04-10,47.838,2.998,1
2003-04-11,48.081,2.998,1
2003-04-12,48.359,2.998,1
2003-04-13,48.602,2.998,1
2003-04-14,48.811,2.998,1
2003-04-15,49.331,4.907,1
2003-04-16,49.783,5.833,1
2003-04-17,49.991,5.995,1
2003-04-18,50.13,5.995,1
2003-04-19,50.304,5.995,1
2003-04-20,51.311,5.995,1
2003-04-21,52.318,5.995,1
2003-04-22,52.734,7.905,1
2003-04-23,52.873,9.907,1
2003-04-24,52.978,10.417,1
2003-04-25,52.978,10.995,1
2003-04-26,52.943,10.995,1
2003-04-27,52.943,10.995,1
2003-04-28,52.908,10.995,1
2003-04-29,52.769,10.995,1
2003-04-30,52.596,10.995,1
2003-05-01,55.726,10.995,1
2003-05-02,55.521,10.995,1
2003-05-03,55.317,10.081,1
2003-05-04,55.146,8.079,1
2003-05-05,54.702,7.998,1
2003-05-06,55.146,6.076,1
2003-05-07,55.487,5.995,1
2003-05-08,55.897,5.995,1
2003-05-09,56.545,5.995,1
2003-05-10,57.006,5.995,1
2003-05-11,57.355,5.995,1
2003-05-12,57.704,5.995,1
2003-05-13,58.14,5.995,1
2003-05-14,58.358,5.995,1
2003-05-15,58.533,5.995,1
2003-05-16,58.664,5.995,1
2003-05-17,58.707,5.995,1
2003-05-18,58.794,5.995,1
2003-05-19,58.794,4.005,1
2003-05-20,59.056,3.067,1
2003-05-21,59.187,3.6,1
2003-05-22,59.274,4.097,1
2003-05-23,59.361,4.444,1
2003-05-24,59.361,4.595,1
2003-05-25,59.274,4.444,1
2003-05-26,59.187,4.097,1
2003-05-27,59.231,2.431,1
2003-05-28,59.318,2.245,1
2003-05-29,59.405,2.604,1
2003-05-30,59.405,3.796,1
2003-05-31,59.405,3.796,1
2003-06-01,59.492,2.998,1
2003-06-02,59.492,3.194,1
2003-06-03,59.536,3.102,1
2003-06-04,59.536,3.391,1
2003-06-05,59.492,3.299,1
2003-06-06,59.449,3.102,1
2003-06-07,59.405,2.894,1
2003-06-08,59.361,2.697,1
2003-06-09,59.318,2.5,1
2003-06-10,59.274,2.35,1
2003-06-11,59.143,2.951,1
2003-06-12,59.056,2.639,1
2003-06-13,58.969,2.396,1
2003-06-14,58.838,2.002,1
2003-06-15,58.751,2.002,1
2003-06-16,58.664,2.002,1
2003-06-17,58.576,2.002,1
2003-06-18,58.533,2.002,1
2003-06-19,58.489,2.002,1
2003-06-20,58.402,2.002,1
2003-06-21,58.271,2.002,1
2003-06-22,58.14,2.002,1
2003-06-23,57.966,2.002,1
2003-06-24,57.879,2.002,1
2003-06-25,57.791,2.002,1
2003-06-26,57.66,2.002,1
2003-06-27,57.53,2.002,1
2003-06-28,57.399,2.002,1
2003-06-29,57.268,2.002,1
2003-06-30,57.137,2.002,1
2003-07-01,57.01,2.002,1
2003-07-02,56.83,2.002,1
2003-07-03,56.66,2.002,1
2003-07-04,56.51,2.002,1
2003-07-05,56.41,2.002,1
2003-07-06,56.31,2.002,1
2003-07-07,56.17,2.002,1
2003-07-08,56.07,2.002,1
2003-07-09,55.93,2.002,1
2003-07-10,55.79,2.002,1
2003-07-11,55.66,2.002,1
2003-07-12,55.52,2.002,1
2003-07-13,55.38,2.002,1
2003-07-14,55.25,2.002,1
2003-07-15,55.15,2.002,1
2003-07-16,55.04,2.002,1
2003-07-17,54.91,2.002,1
2003-07-18,54.77,2.002,1
2003-07-19,54.63,2.002,1
2003-07-20,54.5,2.002,1
2003-07-21,54.36,2.002,1
2003-07-22,54.22,2.002,1
2003-07-23,54.09,2.002,1
2003-07-24,53.95,2.002,1
2003-07-25,53.81,2.002,1
2003-07-26,53.68,2.002,1
2003-07-27,53.54,2.002,1
2003-07-28,53.41,2.002,1
2003-07-29,53.27,2.002,1
2003-07-30,53.13,2.002,1
2003-07-31,53.0,2.002,1
2003-08-01,52.86,1.968,1
2003-08-02,52.72,1.968,1
2003-08-03,52.59,1.968,1
2003-08-04,52.45,1.968,1
2003-08-05,52.28,1.968,1
2003-08-06,52.14,1.968,1
2003-08-07,52.01,1.968,1
2003-08-08,51.87,1.968,1
2003-08-09,51.73,1.968,1
2003-08-10,51.6,1.968,1
2003-08-11,51.46,1.968,1
2003-08-12,51.36,1.968,1
2003-08-13,51.22,1.968,1
2003-08-14,51.05,1.968,1
2003-08-15,50.88,1.968,1
2003-08-16,50.74,1.968,1
2003-08-17,50.61,1.968,1
2003-08-18,50.44,1.968,1
2003-08-19,50.26,1.968,1
2003-08-20,50.09,1.968,1
2003-08-21,49.92,1.968,1
2003-08-22,49.75,1.968,1
2003-08-23,49.62,1.968,1
2003-08-24,49.48,1.968,1
2003-08-25,49.34,1.968,1
2003-08-26,49.21,1.968,1
2003-08-27,49.07,1.968,1
2003-08-28,49.0,1.968,1
2003-08-29,48.9,1.968,1
2003-08-30,48.76,1.968,1
2003-08-31,48.63,1.968,1
2003-09-01,48.558,2.002,1
2003-09-02,48.431,2.002,1
2003-09-03,48.303,2.002,1
2003-09-04,48.175,2.002,1
2003-09-05,48.051,2.002,1
2003-09-06,47.932,2.002,1
2003-09-07,47.812,2.002,1
2003-09-08,47.691,2.002,1
2003-09-09,47.572,2.002,1
2003-09-10,47.45,2.002,1
2003-09-11,47.331,2.002,1
2003-09-12,47.209,2.002,1
2003-09-13,47.095,2.002,1
2003-09-14,46.977,2.002,1
2003-09-15,46.852,2.002,1
2003-09-16,46.778,1.042,1
2003-09-17,46.664,1.481,1
2003-09-18,46.55,1.505,1
2003-09-19,46.467,1.505,1
2003-09-20,46.38,1.505,1
2003-09-21,46.328,1.505,1
2003-09-22,46.271,1.505,1
2003-09-23,46.214,1.505,1
2003-09-24,46.156,1.505,1
2003-09-25,46.097,1.505,1
2003-09-26,46.042,1.505,1
2003-09-27,45.992,1.505,1
2003-09-28,45.93,1.505,1
2003-09-29,45.873,1.505,1
2003-09-30,45.815,1.505,1
2003-10-01,45.52,1.574,1
2003-10-02,45.554,1.516,1
2003-10-03,45.554,1.678,1
2003-10-04,45.452,1.586,1
2003-10-05,45.349,1.609,1
2003-10-06,45.281,1.632,1
2003-10-07,45.349,1.609,1
2003-10-08,45.383,1.597,1
2003-10-09,45.315,1.597,1
2003-10-10,45.247,1.574,1
2003-10-11,45.179,1.62,1
2003-10-12,45.144,1.62,1
2003-10-13,45.144,1.539,1
2003-10-14,45.11,1.551,1
2003-10-15,45.042,1.597,1
2003-10-16,44.94,1.551,1
2003-10-17,44.871,1.539,1
2003-10-18,44.837,1.586,1
2003-10-19,44.803,1.551,1
2003-10-20,44.769,1.539,1
2003-10-21,44.735,1.539,1
2003-10-22,44.735,1.516,1
2003-10-23,44.803,1.574,1
2003-10-24,44.769,1.563,1
2003-10-25,44.701,1.597,1
2003-10-26,44.632,1.574,1
2003-10-27,44.632,1.505,1
2003-10-28,44.735,1.551,1
2003-10-29,44.906,1.574,1
2003-10-30,44.906,2.523,1
2003-10-31,44.94,2.569,1
2003-11-01,45.077,2.604,1
2003-11-02,45.145,2.523,1
2003-11-03,45.281,2.546,1
2003-11-04,45.52,2.546,1
2003-11-05,45.588,2.998,1
2003-11-06,45.622,3.021,1
2003-11-07,45.656,3.032,1
2003-11-08,45.691,3.079,1
2003-11-09,45.725,3.09,1
2003-11-10,45.793,3.009,1
2003-11-11,45.759,3.53,1
2003-11-12,45.725,3.553,1
2003-11-13,45.691,3.507,1
2003-11-14,45.656,3.553,1
2003-11-15,45.656,3.542,1
2003-11-16,45.69,3.53,1
2003-11-17,45.69,3.495,1
2003-11-18,45.826,4.873,1
2003-11-19,45.895,5.023,1
2003-11-20,45.929,5.509,1
2003-11-21,45.964,5.509,1
2003-11-22,45.964,5.544,1
2003-11-23,46.339,5.498,1
2003-11-24,47.602,12.361,1
2003-11-25,48.08,15.891,1
2003-11-26,48.217,16.007,1
2003-11-27,48.149,16.019,1
2003-11-28,48.046,16.03,1
2003-11-29,47.841,16.007,1
2003-11-30,47.568,16.076,1
2003-12-01,47.329,16.042,1
2003-12-02,47.158,16.019,1
2003-12-03,46.885,15.995,1
2003-12-04,46.612,15.995,1
2003-12-05,46.168,16.03,1
2003-12-06,46.271,16.007,1
2003-12-07,47.363,18.669,1
2003-12-08,47.909,20.0,1
2003-12-09,48.012,20.058,1
2003-12-10,48.148,20.035,1
2003-12-11,48.421,20.0,1
2003-12-12,48.217,21.887,1
2003-12-13,47.841,22.13,1
2003-12-14,47.431,22.025,1
2003-12-15,46.988,22.014,1
2003-12-16,46.442,22.025,1
2003-12-17,45.827,22.037,1
2003-12-18,45.144,22.025,1
2003-12-19,44.462,22.014,1
2003-12-20,43.711,22.025,1
2003-12-21,42.96,22.025,1
2003-12-22,42.106,22.06,1
2003-12-23,40.877,25.498,1
2003-12-24,39.415,27.905,1
2003-12-25,38.265,27.998,1
2003-12-26,37.062,27.998,1
2003-12-27,35.833,28.009,1
2003-12-28,34.551,28.044,1
2003-12-29,33.322,27.998,1
2003-12-30,32.72,16.62,1
2003-12-31,32.25,15.0,1
2004-01-01,31.962,15.0,1
2004-01-02,31.544,15.0,1
2004-01-03,31.099,15.012,1
2004-01-04,30.628,15.012,1
2004-01-05,30.158,15.0,1
2004-01-06,29.761,12.731,1
2004-01-07,29.451,11.968,1
2004-01-08,29.399,7.431,1
2004-01-09,29.608,5.231,1
2004-01-10,29.775,5.023,1
2004-01-11,29.922,5.012,1
2004-01-12,30.053,5.081,1
2004-01-13,30.131,5.023,1
2004-01-14,30.21,5.035,1
2004-01-15,30.288,5.035,1
2004-01-16,30.367,5.0,1
2004-01-17,30.445,5.046,1
2004-01-18,30.524,5.012,1
2004-01-19,30.602,5.0,1
2004-01-20,30.654,5.023,1
2004-01-21,30.733,3.345,1
2004-01-22,30.89,2.998,1
2004-01-23,31.047,2.998,1
2004-01-24,31.204,2.998,1
2004-01-25,31.335,2.998,1
2004-01-26,31.492,2.998,1
2004-01-27,31.648,2.998,1
2004-01-28,31.779,3.044,1
2004-01-29,31.936,2.998,1
2004-01-30,32.067,3.009,1
2004-01-31,32.198,3.009,1
2004-02-01,32.328,3.009,1
2004-02-02,32.459,3.009,1
2004-02-03,32.59,3.009,1
2004-02-04,32.694,3.021,1
2004-02-05,32.647,4.19,1
2004-02-06,32.799,1.887,1
2004-02-07,32.982,1.632,1
2004-02-08,33.112,1.539,1
2004-02-09,33.217,1.539,1
2004-02-10,33.322,1.516,1
2004-02-11,33.427,1.563,1
2004-02-12,33.531,1.505,1
2004-02-13,33.636,1.528,1
2004-02-14,33.714,1.551,1
2004-02-15,33.793,1.551,1
2004-02-16,33.871,1.505,1
2004-02-17,33.95,1.528,1
2004-02-18,34.028,1.528,1
2004-02-19,34.133,1.505,1
2004-02-20,34.212,1.516,1
2004-02-21,34.29,1.505,1
2004-02-22,34.42,1.516,1
2004-02-23,34.551,1.505,1
2004-02-24,34.681,1.528,1
2004-02-25,34.812,1.528,1
2004-02-26,34.943,1.505,1
2004-02-27,35.1,1.528,1
2004-02-28,35.257,1.563,1
2004-02-29,35.44,1.528,1
2004-03-01,35.623,1.551,1
2004-03-02,35.78,1.539,1
2004-03-03,35.911,1.528,1
2004-03-04,35.99,1.539,1
2004-03-05,36.068,1.505,1
2004-03-06,36.147,1.551,1
2004-03-07,36.304,1.528,1
2004-03-08,36.486,1.551,1
2004-03-09,36.59,1.574,1
2004-03-10,36.695,1.586,1
2004-03-11,36.774,1.551,1
2004-03-12,36.852,1.551,1
2004-03-13,37.009,1.516,1
2004-03-14,37.219,1.551,1
2004-03-15,37.402,1.563,1
2004-03-16,37.559,1.551,1
2004-03-17,37.689,1.586,1
2004-03-18,37.82,1.563,1
2004-03-19,37.899,1.609,1
2004-03-20,37.977,1.563,1
2004-03-21,38.056,1.597,1
2004-03-22,38.134,1.563,1
2004-03-23,38.212,1.563,1
2004-03-24,38.291,1.597,1
2004-03-25,38.369,1.505,1
2004-03-26,38.395,1.574,1
2004-03-27,38.448,1.551,1
2004-03-28,38.5,1.539,1
2004-03-29,38.605,1.528,1
2004-03-30,38.997,1.528,1
2004-03-31,39.494,1.551,1
2004-04-01,40.024,1.528,1
2004-04-02,40.57,1.551,1
2004-04-03,41.219,1.563,1
2004-04-04,41.731,1.586,1
2004-04-05,42.005,1.586,1
2004-04-06,42.414,1.667,1
2004-04-07,42.756,1.62,1
2004-04-08,43.097,1.632,1
2004-04-09,43.369,1.62,1
2004-04-10,43.643,1.539,1
2004-04-11,43.916,1.574,1
2004-04-12,44.154,1.574,1
2004-04-13,44.359,1.539,1
2004-04-14,44.565,1.563,1
2004-04-15,44.735,1.667,1
2004-04-16,44.871,1.667,1
2004-04-17,45.144,1.667,1
2004-04-18,45.383,1.597,1
2004-04-19,45.588,1.586,1
2004-04-20,45.827,1.574,1
2004-04-21,45.998,1.597,1
2004-04-22,46.1,1.609,1
2004-04-23,46.202,1.528,1
2004-04-24,46.305,1.597,1
2004-04-25,46.442,1.655,1
2004-04-26,46.578,1.713,1
2004-04-27,46.681,1.701,1
2004-04-28,46.817,1.597,1
2004-04-29,46.886,1.586,1
2004-04-30,46.954,1.586,1
2004-05-01,47.022,1.62,1
2004-05-02,47.09,1.574,1
2004-05-03,47.192,1.597,1
2004-05-04,47.261,1.574,1
2004-05-05,47.261,1.62,1
2004-05-06,47.397,1.319,1
2004-05-07,47.67,1.412,1
2004-05-08,47.978,1.4,1
2004-05-09,48.149,1.435,1
2004-05-10,48.353,1.296,1
2004-05-11,48.694,1.354,1
2004-05-12,48.831,4.34,1
2004-05-13,49.65,5.556,1
2004-05-14,50.128,5.567,1
2004-05-15,50.401,5.625,1
2004-05-16,50.572,5.625,1
2004-05-17,50.742,5.671,1
2004-05-18,50.879,5.706,1
2004-05-19,50.913,5.729,1
2004-05-20,50.845,5.764,1
2004-05-21,50.708,5.741,1
2004-05-22,50.472,5.706,1
2004-05-23,50.369,5.579,1
2004-05-24,50.335,5.532,1
2004-05-25,50.335,5.579,1
2004-05-26,50.572,5.556,1
2004-05-27,50.64,5.567,1
2004-05-28,50.742,5.637,1
2004-05-29,50.811,5.579,1
2004-05-30,50.811,5.602,1
2004-05-31,50.845,5.671,1
2004-06-01,51.186,2.419,1
2004-06-02,51.528,1.435,1
2004-06-03,51.699,3.414,1
2004-06-04,51.699,3.715,1
2004-06-05,51.664,3.796,1
2004-06-06,51.63,3.785,1
2004-06-07,51.596,3.75,1
2004-06-08,51.494,3.657,1
2004-06-09,51.46,3.634,1
2004-06-10,51.391,3.704,1
2004-06-11,51.357,3.727,1
2004-06-12,51.186,3.715,1
2004-06-13,51.05,3.623,1
2004-06-14,50.947,3.681,1
2004-06-15,50.811,3.762,1
2004-06-16,50.674,3.704,1
2004-06-17,50.504,3.738,1
2004-06-18,50.334,3.785,1
2004-06-19,50.198,3.762,1
2004-06-20,50.027,3.646,1
2004-06-21,49.856,3.669,1
2004-06-22,49.684,3.715,1
2004-06-23,49.684,2.269,1
2004-06-24,49.684,2.234,1
2004-06-25,49.616,2.245,1
2004-06-26,49.514,2.211,1
2004-06-27,49.377,2.257,1
2004-06-28,49.241,2.257,1
2004-06-29,49.207,2.326,1
2004-06-30,49.172,2.361,1
2004-07-01,48.899,3.762,1
2004-07-02,48.626,3.831,1
2004-07-03,48.353,3.75,1
2004-07-04,48.046,3.785,1
2004-07-05,47.705,3.727,1
2004-07-06,47.397,3.773,1
2004-07-07,47.09,3.785,1
2004-07-08,46.783,3.727,1
2004-07-09,46.476,3.657,1
2004-07-10,46.203,3.738,1
2004-07-11,45.895,3.738,1
2004-07-12,45.588,3.704,1
2004-07-13,45.281,3.727,1
2004-07-14,44.974,3.75,1
2004-07-15,44.667,3.762,1
2004-07-16,44.359,3.715,1
2004-07-17,44.052,3.646,1
2004-07-18,43.745,3.634,1
2004-07-19,43.404,3.704,1
2004-07-20,43.096,3.646,1
2004-07-21,42.789,3.75,1
2004-07-22,42.482,3.785,1
2004-07-23,42.14,3.762,1
2004-07-24,41.833,3.819,1
2004-07-25,41.492,3.819,1
2004-07-26,41.151,3.796,1
2004-07-27,40.809,3.785,1
2004-07-28,40.502,3.762,1
2004-07-29,40.161,3.738,1
2004-07-30,39.819,3.738,1
2004-07-31,39.494,3.681,1
2004-08-01,39.232,3.738,1
2004-08-02,38.945,3.727,1
2004-08-03,38.709,3.727,1
2004-08-04,38.422,3.669,1
2004-08-05,38.16,3.692,1
2004-08-06,37.899,3.715,1
2004-08-07,37.637,3.738,1
2004-08-08,37.376,3.727,1
2004-08-09,37.114,3.576,1
2004-08-10,36.878,3.542,1
2004-08-11,36.617,3.623,1
2004-08-12,36.47,2.35,1
2004-08-13,36.356,2.269,1
2004-08-14,36.225,2.245,1
2004-08-15,36.068,2.164,1
2004-08-16,35.911,2.222,1
2004-08-17,35.78,2.106,1
2004-08-18,35.649,2.13,1
2004-08-19,35.519,2.118,1
2004-08-20,35.389,2.13,1
2004-08-21,35.232,2.164,1
2004-08-22,35.075,2.164,1
2004-08-23,34.917,2.176,1
2004-08-24,34.76,2.164,1
2004-08-25,34.603,2.095,1
2004-08-26,34.446,2.269,1
2004-08-27,34.316,2.222,1
2004-08-28,34.185,2.222,1
2004-08-29,34.054,2.188,1
2004-08-30,33.923,2.141,1
2004-08-31,33.792,2.164,1
2004-09-01,33.662,2.199,1
2004-09-02,33.531,2.164,1
