indroea;lugar;comentario;serv;suprest;suprcnc;hoja_id;alti;altimax;naa;naam;naai;num_cuenca;muni_id;xutm;yutm;xutm30;yutm30;long;lat;longwgs84;latwgs84;observ1;observ2;observ3;observ4;observ5;xetrs89;yetrs89;cod_saih
9115;PUENTE DE MONTAÑANA                ;;1;1068;2046;289;530;3205;67;67;0;9532;22188;805381;4673284;805381;4673284;4145;420905;4140;420901;LOS DATOS DE 2007-08 A 2011-12 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;805273;4673073;A115
9116;CALDAS DE BOHI                     ;INT 1997                                                              ;0;49;240;181;1335;3030;50;50;1;9515;25043;814974;4718349;814974;4718349;5010;423309;5006;423305;                                                                                                    ;;;;;814866;4718138;
9117;BOHI                               ;INT 1997                                                              ;0;64;64;181;1350;3001;51;51;1;9516;25043;322577;4712663;815265;4717548;5021;423243;5017;423239;                                                                                                    ;;;;;815157;4717336;
9118;OLIETE                             ;;1;670;2111;493;570;1577;74;74;58;9352;44172;694204;4540493;694204;4540493;-4129;405930;-4133;405926;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;694095;4540284;A118
9119;SOPEIRA                            ;INT 1970                                                              ;0;733;2046;251;705;;17;17;0;9528;22223;808781;4691599;808781;4691599;4448;421853;4443;421849;;;;;;808673;4691388;
9120;MENDAVIA                           ;;1;12010;85001;204;325;2262;73;73;52;9143;31165;565478;4696449;565478;4696449;-21215;422501;-21220;422457;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;565371;4696240;A120
9121;FLIX                               ;INT 1992                                                              ;0;82416;85001;444;43;3404;45;45;0;9650;43060;294716;4567070;797636;4570260;3303;411342;3259;411338;                                                                                                    ;;;;;797528;4570050;
9122;BLESA                              ;;1;138;1330;466;760;1402;69;69;53;9330;44043;676498;4545072;676498;4545072;-5401;410213;-5406;410209;;;;;;676389;4544863;
9123;ANZANIGO                           ;;1;1391;4009;209;580;3151;72;72;56;9316;22072;693373;4697534;693373;4697534;-3901;422419;-3906;422415;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;693266;4697324;A123
9124;TORCAS, LAS                        ;;1;456;1020;439;612;1514;72;72;53;9290;50264;660496;4573702;660496;4573702;-10459;411753;-10504;411749;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;660387;4573493;A124
9125;CARENAS                            ;;1;1478;1544;437;640;1518;68;68;44;9271;50072;600731;4569241;600731;4569241;-14751;411603;-14756;411559;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;600622;4569032;A125
9126;ATECA                              ;;1;3619;9718;437;590;1518;68;68;49;9272;50038;600483;4575511;600483;4575511;-14758;411927;-14803;411923;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;600374;4575302;A126
9127;ALCAINE                            ;;1;594;2111;493;585;1577;59;59;38;9350;44011;693538;4536484;693538;4536484;-4202;405721;-4206;405717;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;693429;4536275;A127
9128;BARASONA                           ;INT 1972                                                              ;0;1511;1532;288;500;3404;24;24;0;9597;22187;773522;4668891;773522;4668891;1832;420725;1827;420721;;;;;;773414;4668680;
9129;TRANQUERA - C.E.                   ;;1;87;88;437;695;1311;49;49;32;9266;50192;602517;4562678;602517;4562678;-14638;411230;-14643;411226;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;602408;4562469;A129
9130;GINASTE                            ;INT 1997                                                              ;0;149;2046;213;990;3205;36;36;0;9512;22157;805382;4711766;805382;4711766;4258;422950;4253;422946;;;;;;805274;4711555;
9131;LLESP                              ;INT 1997                                                              ;0;225;240;213;924;3030;36;36;0;9521;25173;315500;4702578;808914;4706980;4523;422710;4519;422706;                                                                                                    ;;;;;808806;4706768;
9132;GUIAMETS - C.E.                    ;INT 1996                                                              ;0;93;501;360;197;;12;12;1;9498;25035;817234;4556919;817234;4556919;4638;410603;4634;410559;;;;;;817125;4556709;
9133;CANELLES                           ;INT 1958                                                              ;0;1643;2046;327;365;;9;9;0;9536;25156;799330;4653544;799330;4653544;3645;415835;3641;415831;;;;;;799222;4653333;
9134;CORSA                              ;INT 1958                                                              ;0;1212;2045;289;506;;9;9;0;9532;22247;802630;4659535;802630;4659535;3919;420144;3915;420140;;;;;;802522;4659324;
9135;ALINS                              ;;1;60;60;182;1100;2908;56;54;14;9475;25017;855407;4720486;855407;4720486;11943;423315;11938;423311;LOS DATOS DE 2007-08, 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                    ;;;;;855299;4720275;A135
9136;NOALES                             ;INT 1997                                                              ;0;76;104;213;995;2540;33;33;0;9513;22157;307857;4703470;801222;4707330;3948;422732;3943;422728;                                                                                                    ;;;;;801114;4707118;
9137;PONT DE SUERT                      ;;1;558;2046;213;824;3205;61;61;1;9522;25173;808017;4701188;808017;4701188;4433;422404;4428;422400;LOS DATOS DE 2007-08 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;807909;4700977;A137
9138;MONEVA - C.E.                      ;INT 1992                                                              ;0;296;1330;467;610;1402;42;42;33;9330;50039;681509;4555757;681509;4555757;-5015;410756;-5020;410752;;;;;;681400;4555548;
9139;IGEA                               ;;1;326;365;281;540;1709;70;70;47;9237;26080;581895;4658733;581895;4658733;-20036;420432;-20041;420428;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;581787;4658524;A139
9140;AGUILAR                            ;INT 1971                                                              ;0;223;1153;319;630;1555;20;20;1;9234;26003;585151;4647702;585151;4647702;-15820;415834;-15825;415829;;;;;;585043;4647493;
9141;MONEVA                             ;INT 1971                                                              ;0;156;157;467;640;1386;21;21;7;9331;50171;681846;4557939;681846;4557939;-4959;410906;-5003;410902;;;;;;681737;4557730;
9142;LUMBRERAS                          ;;1;113;127;279;1160;2168;71;71;53;9131;26091;531356;4661174;531356;4661174;-23715;420605;-23720;420601;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;531248;4660966;A142
9143;ARTIES                             ;;1;137;547;149;1180;2749;50;50;0;9667;25025;326387;4730106;817831;4735232;5249;424211;5245;424207;DATOS DE 2010-11 SON PROVISIONALES. DATOS MODIFICADOS DE 2014-15 A 2018-19 (ANUARIO 19-20)          ;;;;;817723;4735020;A143
9144;TABESCAN                           ;INT 1998                                                              ;0;137;446;182;1050;2938;42;42;0;9471;25123;848683;4729299;848683;4729299;11509;423811;11504;423807;;;;;;848575;4729088;
9145;ERISTE                             ;;1;323;1532;179;830;3404;67;67;17;9583;22200;292583;4717350;784995;4720101;2821;423448;2817;423444;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;784888;4719890;A145
9146;POBLA DE SEGUR, LA                 ;INT 1992                                                              ;0;1931;2820;252;500;2906;41;41;0;9488;25171;828362;4685745;828362;4685745;5849;421515;5844;421511;;;;;;828254;4685534;
9147;MONREAL DE ARIZA                   ;;1;465;466;436;723;1178;67;67;30;9259;50172;574096;4573540;574096;4573540;-20654;411833;-20658;411829;;;;;;573987;4573331;A147
9148;COLL DE NARGO                      ;;1;69;70;291;530;1745;65;65;36;9446;25077;359738;4669703;855407;4677273;11807;420958;11803;420954;LOS DATOS DE 2004-05, 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                    ;;;;;855299;4677062;A148
9149;CORTIJO, EL                        ;INT 1998                                                              ;0;10356;85001;203;390;1161;45;45;0;9125;26089;538703;4703909;538703;4703909;-23145;422909;-23150;422905;;;;;;538596;4703701;
9150;ESTENOZ                            ;;1;28;185;140;480;1009;64;64;43;9228;31120;588006;4733522;588006;4733522;-15529;424454;-15534;424450;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;587899;4733313;A150
9151;MUEZ                               ;INT 1999                                                              ;0;55;75;140;470;1233;39;39;30;9229;31120;587166;4733748;587166;4733748;-15606;424502;-15611;424458;;;;;;587059;4733539;
9152;EUGUI                              ;;1;69;2759;116;582;1459;57;57;44;9211;31098;621220;4758782;621220;4758783;-13049;425817;-13053;425813;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;621114;4758573;A152
9153;HORTA DE SAN JUAN                  ;;1;115;407;496;418;1226;57;57;32;9646;43071;270606;4535756;775729;4537347;1631;405624;1626;405620;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;775620;4537137;A153
9154;PEÑARROYA DE TASTAVINS             ;;1;42;357;520;669;1342;53;51;33;9638;44154;755369;4514294;755369;4514294;127;404421;122;404417;;;;;;755260;4514084;
9155;BIOTA                              ;CORRECCIÓN POR POZO SUCIO (DATOS 2013-14)                             ;1;144;2249;245;476;1517;53;53;39;9248;50051;649247;4680503;649247;4680503;-11126;421542;-11131;421538;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;649139;4680293;A155
9156;EZCARAY                            ;INT 1970                                                              ;0;125;373;240;800;2262;6;6;0;9091;26061;499234;4686271;499234;4686271;-30033;421941;-30038;421936;;;;;;499127;4686063;
9157;AZARRULLA                          ;;1;74;373;240;924;2262;53;53;24;9091;26061;497343;4679139;497343;4679139;-30156;421549;-30201;421545;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;497236;4678931;A157
9158;SAN MIGUEL DE PEDROSO              ;;1;192;1243;201;810;2085;52;52;26;9082;9048;482556;4692903;482556;4692903;-31243;422315;-31248;422311;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;482449;4692695;A158
9159;HUARTE                             ;;1;178;2759;115;455;1459;56;54;33;9211;31122;384199;4746969;615824;4745566;13457;425157;13453;425153;DATOS DE 2007-11 PENDIENTES DE REVISION. DATOS MODIFICADOS 2011-12 A 2012-13 (ANUARIO 13-14)        ;;;;;615718;4745357;A159
9160;PANTICOSA                          ;INT 1963                                                              ;0;32;91;145;1635;;4;4;0;9299;22170;726148;4737764;726148;4737764;-1411;424530;-1416;424526;                                                                                                    ;;;;;726041;4737554;
9161;PALAZUELOS                         ;;1;4530;85001;136;521;3151;48;47;0;9043;9102;472037;4737951;472037;4737951;-32031;424734;-32036;424730;LOS DATOS DE 2006-07 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;471930;4737744;A161
9162;PIGNATELLI                         ;INT 1988                                                              ;0;26427;85001;282;250;2697;26;26;0;9245;31062;619613;4653288;619613;4653288;-13319;420118;-13324;420114;;;;;;619505;4653079;
9163;ASCO COCA                          ;;1;82245;85001;444;40;;39;37;18;9650;43019;296270;4562447;799507;4565753;3415;411113;3411;411109;LOS DATOS DE 2008-09, 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                    ;;;;;799399;4565543;A163
9164;CANFRANC                           ;INT 1991                                                              ;0;62;8521;145;1165;2697;21;21;0;9166;22078;703471;4736349;703471;4736349;-3050;424507;-3055;424503;;;;;;703364;4736139;
9165;MIRANDA DE EBRO                    ;;1;318;319;137;460;;45;45;16;9056;9219;506002;4726492;506002;4726492;-25536;424124;-25541;424120;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;505895;4726284;A165
9166;VIRUES                             ;;1;290;306;136;532;1152;44;43;3;9040;9394;470891;4739770;470891;4739770;-32122;424833;-32126;424829;;;;;;470784;4739563;A166
9167;BARRIO BLANCO                      ;;1;73;73;435;886;1358;51;40;13;9257;42025;556070;4560613;556070;4560613;-21953;411139;-21958;411135;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;555961;4560404;A167
9168;MONEVA - P.P.                      ;;1;470;1330;440;580;1402;49;49;32;9332;50039;681917;4561490;681917;4561490;-4952;411101;-4956;411057;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;681808;4561281;A168
9169;CAMARASA                           ;INT 1974                                                              ;0;2820;2820;328;304;3115;10;10;0;9496;25062;822710;4646961;822710;4646961;5326;415429;5321;415425;;;;;;822602;4646750;
9170;YESA C.E.                          ;INT 2011                                                              ;0;1471;8521;175;497;;36;36;26;9180;50245;664262;4719626;664262;4719626;-5951;423639;-5956;423635;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;664155;4719416;A170
9171;MOLINO DE GISTAIN                  ;INT 1993                                                              ;0;100;425;179;1260;3375;29;29;0;9545;22114;282433;4721390;774579;4723413;2051;423649;2047;423645;                                                                                                    ;;;;;774473;4723202;A171
9172;LAFORTUNADA                        ;;1;453;9699;179;700;3404;44;44;0;9546;22227;269836;4714049;762531;4715196;1149;423238;1145;423234;DATOS MODIFICADOS 2014-15 (ANUARIO 15-16)                                                           ;;;;;762424;4714985;A172
9173;REVERSIONES                        ;INT 1971                                                              ;0;1532;1532;288;333;3404;7;7;0;9597;22164;767921;4666216;767921;4666216;1424;420606;1419;420602;;;;;;767813;4666006;
9174;FAYOS, LOS                         ;;1;194;529;320;550;;31;31;13;9244;50106;601202;4637434;601202;4637434;-14649;415254;-14654;415250;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;601094;4637225;A174
9175;TUDELA                             ;;1;528;529;282;258;2313;34;34;0;9244;31232;614533;4657513;614533;4657513;-13657;420338;-13701;420334;LOS DATOS DE 2006-07 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;614425;4657304;A175
9176;NONASPE                            ;;1;1260;1727;443;212;1364;47;47;27;9643;50102;262906;4564505;766068;4565505;1022;411147;1018;411143;;;;;;765960;4565295;A176
9177;BATEA                              ;;1;335;407;470;219;1326;47;47;32;9646;43022;265779;4554523;769622;4555743;1239;410627;1234;410623;DATOS MODIFICADOS 2002-03 A 2012-13 (ANUARIO 13-14)                                                 ;;;;;769513;4555533;A177
9178;REINOSA                            ;;1;23;85001;83;839;1959;47;40;4;9001;39032;405301;4761851;405301;4761851;-40943;430010;-40947;430006;;;;;;405194;4761645;A178
9181;POBLA DE SEGUR, LA                 ;INT 1992                                                              ;0;342;349;252;525;2949;28;28;0;9487;25171;332138;4679330;827166;4684944;5755;421451;5751;421447;;;;;;827058;4684733;
9182;BALAGUER                           ;INT 1992                                                              ;0;501;501;360;235;790;27;27;0;9498;25040;817801;4635182;817801;4635182;4931;414815;4926;414811;;;;;;817693;4634971;
9183;VILLANUEVA DE LA BARCA             ;INT 1992                                                              ;0;537;537;359;173;851;28;28;0;9504;25254;809747;4621140;809747;4621140;4316;414052;4311;414048;;;;;;809639;4620929;
9184;ATECA                              ;;1;446;446;437;582;;46;46;26;9273;50038;601338;4576782;601338;4576782;-14720;412008;-14725;412003;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;601229;4576573;A184
9185;CINTRUENIGO                        ;;1;1120;1153;282;379;;45;45;26;9240;31072;598378;4659542;598378;4659542;-14838;420452;-14843;420448;LOS DATOS DE 2005-06, 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                    ;;;;;598270;4659333;A185
9186;SADABA                             ;;1;197;582;245;427;;45;45;31;9253;50230;642664;4682548;642664;4682548;-11611;421653;-11616;421649;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;642556;4682339;A186
9187;ERLA                               ;;1;336;586;284;424;;43;43;28;9251;50100;669904;4664930;669904;4664930;-5641;420702;-5646;420658;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;669796;4664720;A187
9188;BERGUENDA                          ;;1;350;351;137;483;;41;41;22;9048;1902;496451;4736999;496451;4736999;-30236;424705;-30241;424701;LOS DATOS DE 2005-06, 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                    ;;;;;496344;4736791;A188
9189;ORON                               ;;1;217;237;137;480;;45;45;18;9052;9219;501793;4724450;501793;4724450;-25841;424018;-25846;424014;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;501686;4724242;A189
9190;QUICENA                            ;;1;160;2873;286;466;;42;42;25;9620;22195;719367;4669354;719367;4669354;-2043;420841;-2048;420838;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;719259;4669144;A190
9191;BARBUES                            ;;1;534;2873;324;336;;43;42;22;9622;22049;713557;4651230;713557;4651230;-2520;415900;-2525;415856;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;713449;4651020;A191
9192;SIETAMO                            ;;1;135;362;286;669;;46;46;26;9616;22222;726023;4667422;726023;4667422;-1556;420732;-1601;420728;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;725915;4667212;A192
9193;BALLOBAR                           ;;1;3390;3385;387;150;;32;32;16;9623;22046;266422;4611634;766312;4612773;1147;413717;1143;413713;LOS DATOS DE 2009-10 Y 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;766204;4612563;A193
9194;JANOVAS                            ;INT 1971                                                              ;0;575;718;211;637;3375;6;6;0;9561;22109;743674;4706614;743674;4706614;-209;422822;-214;422818;                                                                                                    ;;;;;743567;4706404;
9195;FISCAL                             ;INT 1975                                                              ;0;425;718;211;744;3355;9;9;0;9561;22109;736941;4709451;736941;4709451;-660;423001;-704;422957;;;;;;736834;4709241;
9196;TORLA                              ;INT 1993                                                              ;0;180;718;178;970;3355;27;27;0;9561;22230;737270;4724039;737270;4724039;-623;423753;-628;423749;;;;;;737163;4723829;
9197;LEZA DE RIO LEZA                   ;;1;283;534;242;517;;45;45;18;9140;26088;548900;4686832;548900;4686832;-22423;421953;-22428;421949;DATOS MODIFICADOS DE 1976 A 1980 DESDE 2011-12.DATOS DE 08-09 A 10-11 PENDIENTES DE REVISION        ;;;;;548792;4686624;A197
9198;ALINS                              ;;1;83;412;182;1080;3115;55;54;16;9474;25017;855348;4720604;855348;4720604;11941;423319;11936;423315;DATOS DE 2008-09 PENDIENTES DE REVISION. DATOS MODIFICADOS 2009-10 A 2012-13 (ANUARIO 13-14)        ;;;;;855240;4720393;A198
9199;ARTIES BAJO                        ;SIN DATOS                                                             ;0;145;547;149;1169;;0;0;0;9667;25025;326345;4730139;817786;4735262;5247;424212;5243;424208;;;;;;817678;4735050;
9200;ARTIES                             ;;1;50;49;149;1156;;20;20;0;9668;25025;325871;4729432;817363;4734523;5227;424149;5223;424145;DATOS DE 2010-11 SON PROVISIONALES. DATOS MODIFICADOS DE 2018-19 (ANUARIO 19-20)                    ;;;;;817255;4734311;A200
9201;GALLIPUEN - P.P.                   ;INT 1999                                                              ;0;142;386;494;685;;22;22;0;9372;44014;717972;4528406;717972;4528406;-2448;405237;-2452;405233;LOS DATOS DE 2007-08 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;717863;4528197;
9202;MATAMOROSA                         ;;1;59;60;108;855;;33;33;4;9984;39027;407478;4760111;407478;4760111;-40805;425914;-40810;425910;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;407371;4759905;A202
9203;REINOSA                            ;;1;142;166;108;840;;42;36;4;9002;39027;406536;4760359;406536;4760359;-40847;425922;-40852;425918;;;;;;406429;4760153;A203
9204;MATAUCO                            ;INT 1980                                                              ;0;58;120;112;530;1109;11;11;0;9065;1059;464755;4745794;535245;4745794;23407;425147;23403;425143;;;;;;535139;4745586;
9209;ZUERA                              ;;1;3276;4009;323;249;;16;16;1;9326;50298;684052;4632679;684052;4632679;-4702;414926;-4706;414922;DATOS MODIFICADOS DE 2008-09 A 2014-15 (ANUARIO 15-16)                                              ;;;;;683944;4632470;A209
9210;RIBARROJA                          ;INT 1985                                                              ;0;81060;85001;443;41;;6;6;0;9648;43125;787764;4571459;787764;4571459;2602;411433;2557;411429;;;;;;787656;4571249;
9212;CHERTA                             ;SIN DATOS                                                             ;0;82972;85001;497;15;;0;0;0;9662;43052;794782;4535469;794782;4535469;3001;405459;2956;405455;;;;;;794673;4535259;
9213;CALAHORRA                          ;SIN DATOS                                                             ;0;661;692;243;335;;0;0;0;9160;26036;584004;4683420;584004;4683420;-15851;421752;-15856;421748;;;;;;583897;4683211;
9215;CERVERUELA                         ;;1;315;1020;438;814;1514;38;37;14;9290;50080;649928;4564462;649928;4564462;-11242;411301;-11246;411257;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;649819;4564253;A215
9216;ZARAGOZA                           ;;1;1017;1020;383;203;;45;45;26;9290;50297;675191;4611824;675191;4611824;-5348;413817;-5352;413813;;;;;;675083;4611615;A216
9218;POMPENILLO                         ;SIN DATOS                                                             ;0;104;314;286;424;;0;0;0;9621;22156;715352;4663824;715352;4663824;-2345;420546;-2350;420542;                                                                                                    ;;;;;715244;4663614;
9220;PUENTELARRA                        ;SIN DATOS                                                             ;0;5030;85001;137;470;;0;0;0;9049;9347;495996;4733918;495996;4733918;-30256;424525;-30301;424521;;;;;;495889;4733710;
9221;LARRINOA                           ;;1;22;90;112;585;;43;43;27;9069;1018;521968;4757764;521968;4757764;-24350;425817;-24355;425813;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;521862;4757556;A221
9222;GOPEGUI                            ;INT 1993                                                              ;0;6;8;112;572;;16;16;14;9999;1018;521091;4757120;521091;4757120;-24429;425756;-24434;425752;;;;;;520985;4756912;
9223;ONDATEGUI                          ;INT 1993                                                              ;0;8;8;112;550;;16;16;12;9999;1018;520936;4755283;520936;4755283;-24436;425657;-24441;425653;;;;;;520830;4755075;
9224;OMDATEGUI                          ;INT 1992                                                              ;0;25;90;112;578;;13;13;0;9069;1018;522096;4756354;522096;4756354;-24345;425731;-24350;425727;;;;;;521990;4756146;
9225;ZAIDIN                             ;;1;785;785;387;110;;14;13;0;9625;22254;274159;4606583;774383;4608271;1728;413442;1724;413438;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;774275;4608061;A225
9229;ZUERA                              ;;1;3251;4009;323;289;;38;37;20;9982;50298;684786;4641345;684786;4641345;-4620;415406;-4625;415402;LOS DATOS DE 2009-10 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;684678;4641135;A229
9230;PARDINA, LA                        ;;1;202;4009;323;331;;41;39;18;9982;22119;693927;4652008;693927;4652008;-3931;415944;-3936;415940;;;;;;693819;4651798;A230
9231;CANDASNOS                          ;;1;536;622;414;200;;36;36;13;9981;22112;252154;4594643;753256;4594831;157;412752;152;412748;;;;;;753148;4594621;
9232;MONTEAGUDO VICARIAS P.P.           ;SIN DATOS                                                             ;0;299;466;408;810;;0;0;0;9259;42119;569000;4581714;569000;4581714;-21029;412260;-21034;412256;;;;;;568891;4581505;
9233;CALANDA                            ;SIN DATOS                                                             ;0;2667;3892;494;394;;0;0;0;9371;44051;735262;4534080;735262;4534080;-1222;405524;-1227;405520;;;;;;735153;4533870;
9234;OZA                                ;;1;75;359;144;1097;;29;29;11;9173;22901;687186;4743717;687186;4743717;-4237;424921;-4242;424917;;;;;;687079;4743507;
9235;MOLETA DE RONI                     ;INT 1982                                                              ;0;110;110;215;800;2405;3;3;0;9479;25126;352126;4703342;845430;4710333;11205;422803;11201;422759;;;;;;845322;4710122;
9236;MAIDEVERA C.E.                     ;;1;39;589;381;781;;37;37;19;9283;50031;601898;4603929;601898;4603929;-14640;413447;-14644;413443;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;601790;4603720;A236
9237;ESPOT                              ;INT 1913                                                              ;0;16;16;181;1320;;2;2;0;9464;25082;835752;4721925;835752;4721925;10527;423433;10522;423429;;;;;;835644;4721714;
9238;MAIDEVERA P.P.                     ;;1;77;589;381;762;;31;31;3;9283;50031;603710;4603000;603710;4603000;-14522;413416;-14527;413412;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;603602;4602791;A238
9239;ALLO                               ;SIN DATOS                                                             ;0;946;1461;172;352;;0;0;0;9152;31200;584109;4712379;584109;4712379;-15832;423331;-15837;423327;;;;;;584002;4712170;
9245;SANTA FE                           ;SIN DATOS                                                             ;0;974;1020;383;277;;0;0;0;9290;50089;671097;4605037;671097;4605037;-5652;413441;-5656;413437;;;;;;670989;4604828;
9248;CAPDELLA                           ;INT 1993                                                              ;0;3;349;181;2086;;6;6;1;9983;25227;828906;4713496;828906;4713496;10010;423011;10005;423007;;;;;;828798;4713285;
9249;CAPDELLA                           ;INT 1991                                                              ;0;7;349;181;2140;;4;3;0;9980;25227;335945;4708237;828925;4714076;10012;423030;10007;423026;;;;;;828817;4713865;
9250;BUBAL                              ;;1;298;4009;145;1010;;33;33;18;9302;22059;719975;4728870;719975;4728870;-1855;424048;-1859;424044;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;719868;4728660;A250
9251;CERVERA DEL RIO ALHAMA             ;;1;299;1153;242;540;2886;32;32;11;9234;26047;586943;4651307;586943;4651307;-15700;420030;-15705;420026;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;586835;4651098;A251
9252;ESCALO                             ;;1;444;2820;242;860;2886;32;32;18;9466;25903;348645;4712828;841282;4719560;10923;423308;10919;423304;DATOS DE 2008-09 A 2010-11 PENDIENTES DE REVISION. DATOS MODIFICADOS 2012-13 (ANUARIO 13-14)        ;;;;;841174;4719349;A252
9253;ARNEDILLO                          ;;1;405;692;242;280;;31;31;16;9160;26017;563376;4674029;563376;4674029;-21356;421254;-21401;421250;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;563268;4673820;A253
9254;MEDINA DE POMAR                    ;;1;465;478;110;585;;31;31;17;9035;9209;460912;4753384;460912;4753384;-32844;425553;-32849;425549;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;460805;4753177;A254
9255;ORTILLA                            ;;1;200;383;285;426;;29;29;14;9325;22905;696463;4669733;696463;4669733;-3720;420916;-3725;420912;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;696355;4669523;A255
9256;ISOBOL                             ;;1;697;22579;217;1030;;30;30;15;9387;17084;896514;4702594;896514;4702594;14855;422225;14851;422221;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;896406;4702383;A256
9257;ESCANILLA                          ;;1;83;100;250;457;;29;29;15;9571;22002;763178;4686880;763178;4686880;1131;421720;1126;421716;LOS DATOS DE 2008-09 A 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;763071;4686669;A257
